School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2018-2019,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,244","4,002",805,"5,246","6,051",20.56,66.14,13.3,86.7,453
2018-2019,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,57,239,64,296,360,15.83,66.39,17.78,82.22,440
2018-2019,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,12,71,12,83,95,12.63,74.74,12.63,87.37,445
2018-2019,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,68,368,146,436,582,11.68,63.23,25.09,74.91,429
2018-2019,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,11,80,35,91,126,8.73,63.49,27.78,72.22,403
2018-2019,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,46,338,169,384,553,8.32,61.12,30.56,69.44,420
2018-2019,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,24,149,68,173,241,9.96,61.83,28.22,71.78,425
2018-2019,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,12,94,38,106,144,8.33,65.28,26.39,73.61,414
2018-2019,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,13,46,17,59,76,17.11,60.53,22.37,77.63,437
2018-2019,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,50,206,40,256,296,16.89,69.59,13.51,86.49,448
2018-2019,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,11,57,9,68,77,14.29,74.03,11.69,88.31,453
2018-2019,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,163,505,105,668,773,21.09,65.33,13.58,86.42,451
2018-2019,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,25,76,12,101,113,22.12,67.26,10.62,89.38,456
2018-2019,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,36,172,25,208,233,15.45,73.82,10.73,89.27,450
2018-2019,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,218,"1,243",654,"1,461","2,115",10.31,58.77,30.92,69.08,421
2018-2019,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,211,"1,466",575,"1,677","2,252",9.37,65.1,25.53,74.47,427
2018-2019,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,7,76,40,83,123,5.69,61.79,32.52,67.48,407
2018-2019,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,25,52,4,77,81,30.86,64.2,4.94,95.06,476
2018-2019,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,4,49,9,53,62,6.45,79.03,14.52,85.48,436
2018-2019,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,33,69,27,102,129,25.58,53.49,20.93,79.07,449
2018-2019,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,57,207,71,264,335,17.01,61.79,21.19,78.81,439
2018-2019,69,Page County,Mathematics,Grade 3,SOL,Mathematics,30,136,46,166,212,14.15,64.15,21.7,78.3,436
2018-2019,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,43,112,11,155,166,25.9,67.47,6.63,93.37,469
2018-2019,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,7,186,146,193,339,2.06,54.87,43.07,56.93,398
2018-2019,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,113,387,66,500,566,19.96,68.37,11.66,88.34,455
2018-2019,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,45,78,6,123,129,34.88,60.47,4.65,95.35,480
2018-2019,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,116,693,328,809,"1,137",10.2,60.95,28.85,71.15,423
2018-2019,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,52,201,58,253,311,16.72,64.63,18.65,81.35,442
2018-2019,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,19,97,31,116,147,12.93,65.99,21.09,78.91,432
2018-2019,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,81,317,60,398,458,17.69,69.21,13.1,86.9,438
2018-2019,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"1,369","4,268",970,"5,637","6,607",20.72,64.6,14.68,85.32,450
2018-2019,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,34,206,50,240,290,11.72,71.03,17.24,82.76,441
2018-2019,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,26,61,16,87,103,25.24,59.22,15.53,84.47,461
2018-2019,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,9,42,10,51,61,14.75,68.85,16.39,83.61,436
2018-2019,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,120,"1,068",778,"1,188","1,966",6.1,54.32,39.57,60.43,405
2018-2019,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,14,65,7,79,86,16.28,75.58,8.14,91.86,454
2018-2019,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,145,656,237,801,"1,038",13.97,63.2,22.83,77.17,437
2018-2019,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,190,696,123,886,"1,009",18.83,68.98,12.19,87.81,453
2018-2019,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,31,115,36,146,182,17.03,63.19,19.78,80.22,440
2018-2019,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,86,554,224,640,864,9.95,64.12,25.93,74.07,425
2018-2019,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,41,188,19,229,248,16.53,75.81,7.66,92.34,454
2018-2019,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,57,160,35,217,252,22.62,63.49,13.89,86.11,456
2018-2019,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,71,182,19,253,272,26.1,66.91,6.99,93.01,463
2018-2019,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,59,263,89,322,411,14.36,63.99,21.65,78.35,434
2018-2019,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,33,186,61,219,280,11.79,66.43,21.79,78.21,438
2018-2019,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,22,159,27,181,208,10.58,76.44,12.98,87.02,440
2018-2019,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,298,"1,077",319,"1,375","1,694",17.59,63.58,18.83,81.17,443
2018-2019,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,361,"1,325",397,"1,686","2,083",17.33,63.61,19.06,80.94,443
2018-2019,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,35,119,31,154,185,18.92,64.32,16.76,83.24,449
2018-2019,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,147,715,223,862,"1,085",13.55,65.9,20.55,79.45,437
2018-2019,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,1,39,16,40,56,1.79,69.64,28.57,71.43,412
2018-2019,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,18,49,11,67,78,23.08,62.82,14.1,85.9,450
2018-2019,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,59,273,39,332,371,15.9,73.58,10.51,89.49,448
2018-2019,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"1,338","3,160",586,"4,498","5,084",26.32,62.16,11.53,88.47,460
2018-2019,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,55,214,73,269,342,16.08,62.57,21.35,78.65,439
2018-2019,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,108,351,42,459,501,21.56,70.06,8.38,91.62,460
2018-2019,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,15,151,59,166,225,6.67,67.11,26.22,73.78,418
2018-2019,207,West Point,Mathematics,Grade 3,SOL,Mathematics,27,22,0,49,49,55.1,44.9,0,100,506
2018-2019,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,13,79,18,92,110,11.82,71.82,16.36,83.64,442
2018-2019,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,169,509,122,678,800,21.13,63.63,15.25,84.75,450
2018-2019,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,30,179,89,209,298,10.07,60.07,29.87,70.13,423
2018-2019,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,94,302,28,396,424,22.17,71.23,6.6,93.4,466
2018-2019,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,47,191,27,238,265,17.74,72.08,10.19,89.81,453
2018-2019,98,York County,Mathematics,Grade 3,SOL,Mathematics,236,614,87,850,937,25.19,65.53,9.28,90.72,462
2020-2021,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,8,100,226,108,334,2.4,29.94,67.66,32.34,367
2020-2021,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,71,354,259,425,684,10.38,51.75,37.87,62.13,416
2020-2021,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,25,258,519,283,802,3.12,32.17,64.71,35.29,368
2020-2021,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,5,70,46,75,121,4.13,57.85,38.02,61.98,411
2020-2021,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,5,43,66,48,114,4.39,37.72,57.89,42.11,397
2020-2021,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,6,102,149,108,257,2.33,39.69,57.98,42.02,388
2020-2021,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,6,84,74,90,164,3.66,51.22,45.12,54.88,405
2020-2021,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,201,965,714,"1,166","1,880",10.69,51.33,37.98,62.02,414
2020-2021,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,48,386,311,434,745,6.44,51.81,41.74,58.26,407
2020-2021,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,1,9,22,10,32,3.13,28.13,68.75,31.25,386
2020-2021,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,52,312,249,364,613,8.48,50.9,40.62,59.38,415
2020-2021,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,1,11,7,12,19,5.26,57.89,36.84,63.16,430
2020-2021,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,13,192,92,205,297,4.38,64.65,30.98,69.02,417
2020-2021,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,6,66,76,72,148,4.05,44.59,51.35,48.65,391
2020-2021,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,1,23,64,24,88,1.14,26.14,72.73,27.27,335
2020-2021,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,3,87,77,90,167,1.8,52.1,46.11,53.89,373
2020-2021,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,1,42,75,43,118,0.85,35.59,63.56,36.44,377
2020-2021,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,1,39,25,40,65,1.54,60,38.46,61.54,398
2020-2021,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,45,279,181,324,505,8.91,55.25,35.84,64.16,419
2020-2021,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,6,108,161,114,275,2.18,39.27,58.55,41.45,385
2020-2021,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,18,140,86,158,244,7.38,57.38,35.25,64.75,422
2020-2021,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,1,11,22,12,34,2.94,32.35,64.71,35.29,362
2020-2021,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,2,58,64,60,124,1.61,46.77,51.61,48.39,388
2020-2021,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,17,121,143,138,281,6.05,43.06,50.89,49.11,383
2020-2021,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,251,"1,441",883,"1,692","2,575",9.75,55.96,34.29,65.71,417
2020-2021,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,219,"1,371","1,242","1,590","2,832",7.73,48.41,43.86,56.14,382
2020-2021,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,5,30,55,35,90,5.56,33.33,61.11,38.89,390
2020-2021,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,0,15,21,15,36,0,41.67,58.33,41.67,371
2020-2021,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,5,84,100,89,189,2.65,44.44,52.91,47.09,385
2020-2021,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,3,38,40,41,81,3.7,46.91,49.38,50.62,391
2020-2021,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,1,13,26,14,40,2.5,32.5,65,35,319
2020-2021,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,18,187,297,205,502,3.59,37.25,59.16,40.84,381
2020-2021,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,7,43,32,50,82,8.54,52.44,39.02,60.98,408
2020-2021,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,7,68,253,75,328,2.13,20.73,77.13,22.87,357
2020-2021,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,5,76,67,81,148,3.38,51.35,45.27,54.73,392
2020-2021,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,25,105,142,130,272,9.19,38.6,52.21,47.79,390
2020-2021,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,0,20,47,20,67,0,29.85,70.15,29.85,368
2020-2021,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,946,"4,726","4,630","5,672","10,302",9.18,45.87,44.94,55.06,407
2020-2021,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,42,89,26,131,157,26.75,56.69,16.56,83.44,459
2020-2021,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,31,332,272,363,635,4.88,52.28,42.83,57.17,404
2020-2021,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,4,69,41,73,114,3.51,60.53,35.96,64.04,408
2020-2021,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,7,78,81,85,166,4.22,46.99,48.8,51.2,395
2020-2021,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,0,9,55,9,64,0,14.06,85.94,14.06,340
2020-2021,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,43,277,144,320,464,9.27,59.7,31.03,68.97,427
2020-2021,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,29,379,406,408,814,3.56,46.56,49.88,50.12,394
2020-2021,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,5,50,145,55,200,2.5,25,72.5,27.5,366
2020-2021,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,0,48,59,48,107,0,44.86,55.14,44.86,388
2020-2021,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,5,85,77,90,167,2.99,50.9,46.11,53.89,401
2020-2021,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,20,198,132,218,350,5.71,56.57,37.71,62.29,412
2020-2021,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,13,87,62,100,162,8.02,53.7,38.27,61.73,397
2020-2021,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,3,77,22,80,102,2.94,75.49,21.57,78.43,430
2020-2021,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,12,96,98,108,206,5.83,46.6,47.57,52.43,405
2020-2021,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,3,33,74,36,110,2.73,30,67.27,32.73,363
2020-2021,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,3,66,196,69,265,1.13,24.91,73.96,26.04,369
2020-2021,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,32,440,358,472,830,3.86,53.01,43.13,56.87,400
2020-2021,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,115,528,227,643,870,13.22,60.69,26.09,73.91,434
2020-2021,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,9,68,263,77,340,2.65,20,77.35,22.65,361
2020-2021,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,220,953,"1,353","1,173","2,526",8.71,37.73,53.56,46.44,342
2020-2021,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,11,151,304,162,466,2.36,32.4,65.24,34.76,379
2020-2021,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,1,6,4,7,11,9.09,54.55,36.36,63.64,397
2020-2021,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,0,30,177,30,207,0,14.49,85.51,14.49,351
2020-2021,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,47,194,110,241,351,13.39,55.27,31.34,68.66,430
2020-2021,48,King George County,Mathematics,Grade 3,SOL,Mathematics,13,134,135,147,282,4.61,47.52,47.87,52.13,404
2020-2021,50,King William County,Mathematics,Grade 3,SOL,Mathematics,7,71,52,78,130,5.38,54.62,40,60,410
2020-2021,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,1,12,38,13,51,1.96,23.53,74.51,25.49,354
2020-2021,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,1,16,47,17,64,1.56,25,73.44,26.56,355
2020-2021,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,1,98,96,99,195,0.51,50.26,49.23,50.77,381
2020-2021,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,17,37,7,54,61,27.87,60.66,11.48,88.52,464
2020-2021,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,359,"2,502","1,419","2,861","4,280",8.39,58.46,33.15,66.85,419
2020-2021,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,5,219,128,224,352,1.42,62.22,36.36,63.64,403
2020-2021,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,1,21,80,22,102,0.98,20.59,78.43,21.57,370
2020-2021,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,12,154,297,166,463,2.59,33.26,64.15,35.85,377
2020-2021,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,0,43,51,43,94,0,45.74,54.26,45.74,380
2020-2021,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,3,84,419,87,506,0.59,16.6,82.81,17.19,351
2020-2021,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,0,48,148,48,196,0,24.49,75.51,24.49,363
2020-2021,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,0,22,91,22,113,0,19.47,80.53,19.47,345
2020-2021,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,3,22,28,25,53,5.66,41.51,52.83,47.17,396
2020-2021,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,14,143,94,157,251,5.58,56.97,37.45,62.55,408
2020-2021,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,1,35,49,36,85,1.18,41.18,57.65,42.35,367
2020-2021,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,63,358,271,421,692,9.1,51.73,39.16,60.84,416
2020-2021,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,0,27,73,27,100,0,27,73,27,364
2020-2021,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,6,98,74,104,178,3.37,55.06,41.57,58.43,408
2020-2021,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,11,395,"1,354",406,"1,760",0.63,22.44,76.93,23.07,357
2020-2021,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,23,470,"1,407",493,"1,900",1.21,24.74,74.05,25.95,357
2020-2021,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,1,23,36,24,60,1.67,38.33,60,40,385
2020-2021,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,3,26,30,29,59,5.08,44.07,50.85,49.15,396
2020-2021,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,2,28,26,30,56,3.57,50,46.43,53.57,400
2020-2021,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,4,45,78,49,127,3.15,35.43,61.42,38.58,370
2020-2021,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,9,130,177,139,316,2.85,41.14,56.01,43.99,390
2020-2021,69,Page County,Mathematics,Grade 3,SOL,Mathematics,5,90,127,95,222,2.25,40.54,57.21,42.79,389
2020-2021,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,6,87,52,93,145,4.14,60,35.86,64.14,417
2020-2021,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,0,19,106,19,125,0,15.2,84.8,15.2,347
2020-2021,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,41,290,123,331,454,9.03,63.88,27.09,72.91,426
2020-2021,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,11,89,17,100,117,9.4,76.07,14.53,85.47,436
2020-2021,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,4,116,350,120,470,0.85,24.68,74.47,25.53,362
2020-2021,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,30,143,86,173,259,11.58,55.21,33.2,66.8,426
2020-2021,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,3,35,97,38,135,2.22,25.93,71.85,28.15,365
2020-2021,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,21,234,103,255,358,5.87,65.36,28.77,71.23,399
2020-2021,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,323,"2,281","2,094","2,604","4,698",6.88,48.55,44.57,55.43,408
2020-2021,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,15,124,147,139,286,5.24,43.36,51.4,48.6,386
2020-2021,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,9,82,38,91,129,6.98,63.57,29.46,70.54,413
2020-2021,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,2,28,15,30,45,4.44,62.22,33.33,66.67,420
2020-2021,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,5,84,345,89,434,1.15,19.35,79.49,20.51,290
2020-2021,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,2,40,44,42,86,2.33,46.51,51.16,48.84,388
2020-2021,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,43,299,617,342,959,4.48,31.18,64.34,35.66,378
2020-2021,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,88,508,262,596,858,10.26,59.21,30.54,69.46,425
2020-2021,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,3,56,77,59,136,2.21,41.18,56.62,43.38,382
2020-2021,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,6,261,480,267,747,0.8,34.94,64.26,35.74,378
2020-2021,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,6,118,96,124,220,2.73,53.64,43.64,56.36,401
2020-2021,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,17,134,101,151,252,6.75,53.17,40.08,59.92,404
2020-2021,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,19,150,65,169,234,8.12,64.1,27.78,72.22,422
2020-2021,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,23,211,165,234,399,5.76,52.88,41.35,58.65,408
2020-2021,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,3,73,185,76,261,1.15,27.97,70.88,29.12,371
2020-2021,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,2,59,49,61,110,1.82,53.64,44.55,55.45,395
2020-2021,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,81,666,625,747,"1,372",5.9,48.54,45.55,54.45,402
2020-2021,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,83,888,919,971,"1,890",4.39,46.98,48.62,51.38,399
2020-2021,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,4,83,84,87,171,2.34,48.54,49.12,50.88,391
2020-2021,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,16,338,450,354,804,1.99,42.04,55.97,44.03,384
2020-2021,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,1,13,36,14,50,2,26,72,28,367
2020-2021,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,0,9,26,9,35,0,25.71,74.29,25.71,371
2020-2021,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,17,218,117,235,352,4.83,61.93,33.24,66.76,411
2020-2021,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,444,"2,036","1,413","2,480","3,893",11.41,52.3,36.3,63.7,415
2020-2021,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,23,155,133,178,311,7.4,49.84,42.77,57.23,406
2020-2021,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,43,220,155,263,418,10.29,52.63,37.08,62.92,422
2020-2021,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,2,59,112,61,173,1.16,34.1,64.74,35.26,374
2020-2021,207,West Point,Mathematics,Grade 3,SOL,Mathematics,13,27,15,40,55,23.64,49.09,27.27,72.73,447
2020-2021,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,0,28,80,28,108,0,25.93,74.07,25.93,369
