School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,21,37,22,59,1.69,35.59,62.71,37.29,387
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,30,26,32,58,3.45,51.72,44.83,55.17,409
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,23,21,25,46,4.35,50,45.65,54.35,398
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,25,21,26,47,2.13,53.19,44.68,55.32,403
2021-2022,8,Augusta County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,14,20,15,35,2.86,40,57.14,42.86,388
2021-2022,9,Bath County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,9,Bath County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,9,Bath County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,3,16,9,19,28,10.71,57.14,32.14,67.86,405
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,17,13,21,34,11.76,50,38.24,61.76,421
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,15,7,16,23,4.35,65.22,30.43,69.57,407
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,22,9,25,34,8.82,64.71,26.47,73.53,424
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,11,13,11,24,0,45.83,54.17,45.83,385
2021-2022,10,Bedford County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,16,15,17,32,3.13,50,46.88,53.13,400
2021-2022,11,Bland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,11,Bland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,11,Bland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,11,Bland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,11,Bland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,7,5,7,12,0,58.33,41.67,58.33,406
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,9,2,11,13,15.38,69.23,15.38,84.62,448
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,9,9,10,19,5.26,47.37,47.37,52.63,401
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,10,7,11,18,5.56,55.56,38.89,61.11,414
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,16,6,17,23,4.35,69.57,26.09,73.91,415
2021-2022,12,Botetourt County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,8,3,8,11,0,72.73,27.27,72.73,410
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,9,5,11,16,12.5,56.25,31.25,68.75,400
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,333
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,406
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,6,5,6,11,0,54.55,45.45,54.55,371
2021-2022,102,Bristol City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,392
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,403
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,436
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,13,Brunswick County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,14,Buchanan County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,14,Buchanan County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,14,Buchanan County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,390
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,371
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,371
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,411
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,15,Buckingham County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,370
2021-2022,103,Buena Vista City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,103,Buena Vista City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,103,Buena Vista City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,103,Buena Vista City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,25,7,26,33,3.03,75.76,21.21,78.79,417
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,20,13,23,36,8.33,55.56,36.11,63.89,410
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,23,12,26,38,7.89,60.53,31.58,68.42,421
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,14,16,15,31,3.23,45.16,51.61,48.39,396
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,11,18,12,30,3.33,36.67,60,40,377
2021-2022,16,Campbell County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,12,18,12,30,0,40,60,40,379
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,22,9,23,32,3.13,68.75,28.13,71.88,414
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,19,11,21,32,6.25,59.38,34.38,65.63,404
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,26,13,29,42,7.14,61.9,30.95,69.05,412
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,15,25,15,40,0,37.5,62.5,37.5,378
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,11,19,11,30,0,36.67,63.33,36.67,381
2021-2022,17,Caroline County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,14,28,14,42,0,33.33,66.67,33.33,376
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,14,<,<,>50,<50,377
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,0,15,7,15,22,0,68.18,31.82,68.18,409
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,9,7,10,17,5.88,52.94,41.18,58.82,407
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,9,3,10,13,7.69,69.23,23.08,76.92,437
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,9,7,9,16,0,56.25,43.75,56.25,405
2021-2022,18,Carroll County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,19,<,<,>50,<50,389
2021-2022,19,Charles City County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,19,Charles City County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,19,Charles City County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,20,Charlotte County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,11,11,13,24,8.33,45.83,45.83,54.17,394
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,17,15,20,35,8.57,48.57,42.86,57.14,404
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,9,41,10,51,1.96,17.65,80.39,19.61,333
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,16,21,18,39,5.13,41.03,53.85,46.15,388
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,9,27,9,36,0,25,75,25,348
2021-2022,104,Charlottesville City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,7,28,7,35,0,20,80,20,359
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,36,217,84,253,337,10.68,64.39,24.93,75.07,428
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,35,234,91,269,360,9.72,65,25.28,74.72,431
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,36,204,101,240,341,10.56,59.82,29.62,70.38,429
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,160,138,163,301,1,53.16,45.85,54.15,394
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,12,195,107,207,314,3.82,62.1,34.08,65.92,410
2021-2022,136,Chesapeake City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,11,191,116,202,318,3.46,60.06,36.48,63.52,406
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,36,452,500,488,988,3.64,45.75,50.61,49.39,386
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,27,422,440,449,889,3.04,47.47,49.49,50.51,394
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,7,300,464,307,771,0.91,38.91,60.18,39.82,373
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,14,364,554,378,932,1.5,39.06,59.44,40.56,377
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,9,124,38,133,171,5.26,72.51,22.22,77.78,426
2021-2022,21,Chesterfield County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,13,359,560,372,932,1.39,38.52,60.09,39.91,376
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,12,9,12,21,0,57.14,42.86,57.14,401
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,17,<,<,>50,<50,373
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,0,14,8,14,22,0,63.64,36.36,63.64,408
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,8,8,8,16,0,50,50,50,387
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,15,<,<,>50,<50,385
2021-2022,22,Clarke County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,12,<,<,>50,<50,384
2021-2022,202,Colonial Beach,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,202,Colonial Beach,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,202,Colonial Beach,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,202,Colonial Beach,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,202,Colonial Beach,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,11,20,13,33,6.06,33.33,60.61,39.39,387
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,16,13,20,33,12.12,48.48,39.39,60.61,408
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,10,14,12,26,7.69,38.46,53.85,46.15,396
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,12,10,13,23,4.35,52.17,43.48,56.52,396
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,12,8,14,22,9.09,54.55,36.36,63.64,420
2021-2022,106,Colonial Heights City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,8,14,8,22,0,36.36,63.64,36.36,387
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,368
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,107,Covington City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,393
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,74,76,80,156,3.85,47.44,48.72,51.28,390
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,12,67,105,79,184,6.52,36.41,57.07,42.93,388
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,7,78,74,85,159,4.4,49.06,46.54,53.46,389
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,6,74,88,80,168,3.57,44.05,52.38,47.62,392
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,66,79,67,146,0.68,45.21,54.11,45.89,387
2021-2022,24,Culpeper County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,8,99,71,107,178,4.49,55.62,39.89,60.11,407
2021-2022,25,Cumberland County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,473
2021-2022,25,Cumberland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,415
2021-2022,25,Cumberland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,362
2021-2022,25,Cumberland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,25,Cumberland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,394
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,16,29,16,45,0,35.56,64.44,35.56,377
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,13,19,15,34,5.88,38.24,55.88,44.12,390
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,21,23,23,46,4.35,45.65,50,50,387
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,15,22,15,37,0,40.54,59.46,40.54,379
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,10,29,10,39,0,25.64,74.36,25.64,355
2021-2022,108,Danville City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,9,7,9,16,0,56.25,43.75,56.25,395
2021-2022,26,Dickenson County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,26,Dickenson County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,26,Dickenson County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,26,Dickenson County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,26,Dickenson County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,14,6,14,20,0,70,30,70,405
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,11,9,15,24,16.67,45.83,37.5,62.5,420
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,14,3,15,18,5.56,77.78,16.67,83.33,419
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,9,17,9,26,0,34.62,65.38,34.62,367
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,388
2021-2022,27,Dinwiddie County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,8,14,8,22,0,36.36,63.64,36.36,382
2021-2022,28,Essex County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,28,Essex County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,398
2021-2022,28,Essex County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,409
2021-2022,28,Essex County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,451
2021-2022,28,Essex County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,291
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,91,"1,491","1,948","1,582","3,530",2.58,42.24,55.18,44.82,385
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,189,"1,444","1,850","1,633","3,483",5.43,41.46,53.12,46.88,393
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,65,"1,164","1,834","1,229","3,063",2.12,38,59.88,40.12,379
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,152,"1,580","1,592","1,732","3,324",4.57,47.53,47.89,52.11,398
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,174,"1,317","1,917","1,491","3,408",5.11,38.64,56.25,43.75,385
2021-2022,29,Fairfax County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,79,"1,391","1,825","1,470","3,295",2.4,42.22,55.39,44.61,386
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,3,10,6,13,19,15.79,52.63,31.58,68.42,435
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,6,8,7,14,21,28.57,38.1,33.33,66.67,437
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,5,6,5,11,16,31.25,37.5,31.25,68.75,447
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,7,8,8,16,6.25,43.75,50,50,399
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,14,14,14,28,0,50,50,50,395
2021-2022,109,Falls Church City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,2,15,8,17,25,8,60,32,68,417
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,89,88,91,179,1.12,49.72,49.16,50.84,392
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,6,86,57,92,149,4.03,57.72,38.26,61.74,407
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,6,82,81,88,169,3.55,48.52,47.93,52.07,397
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,60,91,60,151,0,39.74,60.26,39.74,386
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,3,84,61,87,148,2.03,56.76,41.22,58.78,397
2021-2022,30,Fauquier County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,90,89,91,180,0.56,50,49.44,50.56,387
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,373
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,423
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,400
2021-2022,31,Floyd County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,420
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,17,9,19,28,7.14,60.71,32.14,67.86,408
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,10,9,12,21,9.52,47.62,42.86,57.14,411
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,14,<,<,>50,<50,370
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,393
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,10,8,11,19,5.26,52.63,42.11,57.89,414
2021-2022,32,Fluvanna County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,20,<,<,>50,<50,375
2021-2022,135,Franklin City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2021-2022,135,Franklin City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,135,Franklin City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,135,Franklin City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,3,19,14,22,36,8.33,52.78,38.89,61.11,409
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,34,10,36,46,4.35,73.91,21.74,78.26,417
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,1,28,6,29,35,2.86,80,17.14,82.86,422
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,21,18,24,42,7.14,50,42.86,57.14,410
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,27,11,28,39,2.56,69.23,28.21,71.79,416
2021-2022,33,Franklin County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,1,17,15,18,33,3.03,51.52,45.45,54.55,407
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,92,111,99,210,3.33,43.81,52.86,47.14,384
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,92,124,96,220,1.82,41.82,56.36,43.64,388
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,6,85,135,91,226,2.65,37.61,59.73,40.27,381
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,4,69,148,73,221,1.81,31.22,66.97,33.03,377
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,95,153,96,249,0.4,38.15,61.45,38.55,375
2021-2022,34,Frederick County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,2,98,151,100,251,0.8,39.04,60.16,39.84,385
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,27,54,27,81,0,33.33,66.67,33.33,362
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,0,19,49,19,68,0,27.94,72.06,27.94,367
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,4,29,32,33,65,6.15,44.62,49.23,50.77,396
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,2,50,2,52,0,3.85,96.15,3.85,334
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,7,50,8,58,1.72,12.07,86.21,13.79,342
2021-2022,110,Fredericksburg City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,2,9,47,11,58,3.45,15.52,81.03,18.97,355
2021-2022,111,Galax City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,1,20,13,21,34,2.94,58.82,38.24,61.76,406
